item_code,item,unit,item_group,item_category,image_url,http_status,content_type,image_bytes,image_status
883,KRIMER MANIS BERVITAMIN CAP F&N,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/883.png,200,image/png,162212,valid
884,KRIMER MANIS CAP GOLD COIN,500 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/884.png,200,image/png,162212,valid
896,HALBA,100 g,BARANGAN BERBUNGKUS,REMPAH RATUS (TIDAK BERBUNGKUS),https://img.manamurah.com/barang_nobg/896.png,200,image/png,162212,valid
904,BERAS SUPER CAP RAMBUTAN 5% (IMPORT),10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/904.png,200,image/png,162212,valid
910,KORDIAL F&N (PELBAGAI PERISA),2 liter,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/910.png,200,image/png,162212,valid
917,"TEPUNG GANDUM NGP (BERBUNGKUS, CAP SAUH)",1kg,BARANGAN BERBUNGKUS,TEPUNG,https://img.manamurah.com/barang_nobg/917.png,200,image/png,162212,valid
918,MINYAK MASAK PAKET (PELBAGAI JENAMA),1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/918.png,200,image/png,162212,valid
919,SUSU TEPUNG PENUH KRIM DUTCHLADY,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/919.png,200,image/png,162212,valid
929,NESCAFE CLASSIC (PAKET),200 g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/929.png,200,image/png,162212,valid
957,SOS CILI KIMBALL,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/957.png,200,image/png,162212,valid
992,BERAS CAP JATI (SST5%),10 kg,BARANGAN BERBUNGKUS,BERAS,https://img.manamurah.com/barang_nobg/992.png,200,image/png,161411,valid
1017,FISHERMAN'S FRIEND ORIGINAL,25 g,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,https://img.manamurah.com/barang_nobg/1017.png,200,image/png,162212,valid
1019,MINYAK ANGIN CAP KAPAK,3 ml,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,https://img.manamurah.com/barang_nobg/1019.png,200,image/png,162212,valid
1020,VICKS VAPORUB,10 g,BARANGAN KEDAI SERBANEKA,UBAT-UBATAN,https://img.manamurah.com/barang_nobg/1020.png,200,image/png,162212,valid
1025,LISTERINE COOL MINT,250 ml,BARANGAN KEDAI SERBANEKA,MOUTH WASH,https://img.manamurah.com/barang_nobg/1025.png,200,image/png,162212,valid
1050,MAGGI MEE CURRY,79 g,BARANGAN KEDAI SERBANEKA,MAKANAN SEGERA,https://img.manamurah.com/barang_nobg/1050.png,200,image/png,162212,valid
1063,KINDER BUENO - MILK & HAZELNUT,43 g,BARANGAN KEDAI SERBANEKA,COKLAT,https://img.manamurah.com/barang_nobg/1063.png,200,image/png,35878,valid
1070,SOS CILI MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1070.png,200,image/png,162212,valid
1080,SERBUK PENAIK ROYAL (TIN),226g,BARANGAN BERBUNGKUS,ESEN DAN RAGI,https://img.manamurah.com/barang_nobg/1080.png,200,image/png,162212,valid
1081,MACKAREL CAP KING CUP (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/1081.png,200,image/png,162212,valid
1082,MACKAREL CAP AYAM (SOS TOMATO),155 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/1082.png,200,image/png,162212,valid
1084,TEH BOH (SERBUK),500 g,MINUMAN,BAHAN-BAHAN MINUMAN,https://img.manamurah.com/barang_nobg/1084.png,200,image/png,162212,valid
1086,MINYAK JAGUNG CAP DAISY,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1086.png,200,image/png,162212,valid
1087,MINYAK JAGUNG CAP DAISY,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1087.png,200,image/png,162212,valid
1088,MINYAK JAGUNG CAP MAZOLA,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1088.png,200,image/png,162212,valid
1089,MINYAK JAGUNG CAP VECORN,3 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1089.png,200,image/png,162212,valid
1090,MINYAK JAGUNG CAP VECORN,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1090.png,200,image/png,162212,valid
1091,MINYAK MASAK SEBATIAN CAP RED EAGLE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1091.png,200,image/png,162212,valid
1092,MINYAK MASAK SEBATIAN CAP NEPTUNE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1092.png,200,image/png,162212,valid
1093,MINYAK MASAK SEBATIAN CAP KNIFE,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1093.png,200,image/png,162212,valid
1094,MINYAK MASAK TULEN CAP BURUH,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1094.png,200,image/png,162212,valid
1095,MINYAK MASAK TULEN CAP VESAWIT,5 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1095.png,200,image/png,162212,valid
1097,SOS CILI MAGGI,500 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1097.png,200,image/png,162212,valid
1100,MINYAK MASAK TULEN CAP SERI MURNI,1kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1100.png,200,image/png,162212,valid
1101,MINYAK MASAK TULEN CAP SERI MURNI,2 kg,BARANGAN BERBUNGKUS,MINYAK DAN LEMAK,https://img.manamurah.com/barang_nobg/1101.png,200,image/png,162212,valid
1105,SUSU ANLENE ACTIFIT 3X COKLAT,600 g,BARANGAN BERBUNGKUS,KRIMER DAN SUSU TEPUNG,https://img.manamurah.com/barang_nobg/1105.png,200,image/png,162212,valid
1109,TELUR AYAM GRED A,30 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/1109.png,200,image/png,162212,valid
1110,TELUR AYAM GRED B,30 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/1110.png,200,image/png,162212,valid
1111,TELUR AYAM GRED C,30 biji,BARANGAN SEGAR,TELUR,https://img.manamurah.com/barang_nobg/1111.png,200,image/png,162212,valid
1114,SOS TIRAM KIMBALL,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1114.png,200,image/png,162212,valid
1115,KICAP LEMAK MASIN CAP KIPAS UDANG,345ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1115.png,200,image/png,162212,valid
1116,SOS TIRAM NONA,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1116.png,200,image/png,162212,valid
1117,SOS TIRAM ADABI,510 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1117.png,200,image/png,162212,valid
1125,SERBUK CILI KIJANG,250 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1125.png,200,image/png,162212,valid
1127,AYAM BELANDA IMPORT,1kg,BARANGAN SEGAR,AYAM,https://img.manamurah.com/barang_nobg/1127.png,200,image/png,162212,valid
1128,LADA BENGGALA HIJAU (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1128.png,200,image/png,162212,valid
1129,LADA BENGGALA MERAH (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1129.png,200,image/png,162212,valid
1130,LADA BENGGALA KUNING (CAPSICUM),1kg,BARANGAN SEGAR,SAYUR-SAYURAN,https://img.manamurah.com/barang_nobg/1130.png,200,image/png,162212,valid
1131,UBI KENTANG IMPORT (CHINA),1kg,BARANGAN KERING,UBI KENTANG,https://img.manamurah.com/barang_nobg/1131.png,200,image/png,162212,valid
1132,LIMAU NIPIS,1kg,BARANGAN SEGAR,BUAH-BUAHAN,https://img.manamurah.com/barang_nobg/1132.png,200,image/png,162212,valid
1135,KICAP MANIS ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1135.png,200,image/png,162212,valid
1136,KICAP MASIN ADABI,340ml,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1136.png,200,image/png,162212,valid
1137,SOS CILI THAI LIFE,360g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1137.png,200,image/png,162212,valid
1138,SOS TIRAM MAGGI,340 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1138.png,200,image/png,162200,valid
1139,SOS TOMATO LIFE,330 g,BARANGAN BERBUNGKUS,KICAP DAN SOS,https://img.manamurah.com/barang_nobg/1139.png,200,image/png,162212,valid
1140,MARJERIN PLANTA,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/1140.png,200,image/png,162212,valid
1141,MARJERIN DAISY,240 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/1141.png,200,image/png,162212,valid
1142,SARDIN CAP ADABI (SOS TOMATO DENGAN CILI),425 g,BARANGAN BERBUNGKUS,IKAN DALAM TIN,https://img.manamurah.com/barang_nobg/1142.png,200,image/png,162212,valid
1144,MENTEGA KACANG HALUS LADY'S CHOICE,340 g,BARANGAN BERBUNGKUS,SAPUAN (SPREADS),https://img.manamurah.com/barang_nobg/1144.png,200,image/png,162212,valid
1145,NESTLE CERELAC BERAS - TIN,500 g,SUSU DAN BARANGAN BAYI,MAKANAN BAYI,https://img.manamurah.com/barang_nobg/1145.png,200,image/png,162212,valid
1151,SANTAN KELAPA JENAMA AYAM BRAND,1 liter,BARANGAN BERBUNGKUS,SANTAN (KOTAK),https://img.manamurah.com/barang_nobg/1151.png,200,image/png,162212,valid
1153,PERENCAH TOM YAM ADABI,40 g,BARANGAN BERBUNGKUS,REMPAH RATUS (BERBUNGKUS),https://img.manamurah.com/barang_nobg/1153.png,200,image/png,162212,valid
1157,NASI PUTIH KOSONG,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1157.png,200,image/png,40056,valid
1158,NASI AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1158.png,200,image/png,71422,valid
1159,NASI LEMAK (BERBUNGKUS),sebungkus,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1159.png,200,image/png,72918,valid
1160,NASI LEMAK (TIDAK BERBUNGKUS),sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1160.png,200,image/png,159809,valid
1161,NASI + SAYUR + IKAN,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1161.png,200,image/png,80277,valid
1162,NASI + SAYUR + AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1162.png,200,image/png,73323,valid
1163,NASI + SAYUR + DAGING,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1163.png,200,image/png,95329,valid
1164,NASI + SAYUR + SOTONG,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1164.png,200,image/png,162212,valid
1165,NASI + SAYUR + UDANG,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1165.png,200,image/png,72928,valid
1167,NASI GORENG KAMPUNG,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1167.png,200,image/png,58053,valid
1168,NASI GORENG PAPRIK,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1168.png,200,image/png,78535,valid
1169,NASI GORENG CINA,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1169.png,200,image/png,78622,valid
1170,NASI GORENG PATAYA,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1170.png,200,image/png,67258,valid
1172,NASI GORENG CILI PADI,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1172.png,200,image/png,72824,valid
1173,NASI GORENG DAGING MERAH,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1173.png,200,image/png,67368,valid
1174,NASI GORENG USA,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1174.png,200,image/png,162212,valid
1175,NASI GORENG AYAM,sepinggan,MAKANAN SIAP MASAK,NASI,https://img.manamurah.com/barang_nobg/1175.png,200,image/png,105184,valid
1183,BIHUN GORENG,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://img.manamurah.com/barang_nobg/1183.png,200,image/png,116133,valid
1184,BIHUN HAILAM,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://resepichenom.com/_next/image?url=https%3A%2F%2Fcdn.resepichenom.com%2Fimages%2Frecipes%2Ff1320747-e460-426d-b963-f808c76facb2-1770022346924.jpg&w=3840&q=75,200,image/webp,68394,valid
1186,BIHUN TOMYAM,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNJooD2RQtl-zIHe8ANuiOnj9lWXEidG4YhP51irhpLrjpjCG7KuTH330&s=10 ,200,image/jpeg,36454,valid
1187,BIHUN BANDUNG,semangkuk,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://resepichenom.com/_next/image?url=https%3A%2F%2Fcdn.resepichenom.com%2Fimages%2Frecipes%2Fe7e42958-e3e7-4bab-8e71-d3887fbf1d7d-74dcf281-dbed-44ca-b324-1df6b936d04d-enhanced-1770425014475-q3xy-1024.webp&w=3840&q=75 ,200,image/webp,65772,valid
1188,BIHUN LADNA,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc5APAFzkqTVrhmrXASoIHkdQdzEuX7g28A67b5LNB_A&s=10 ,200,image/jpeg,13906,valid
1189,BIHUN KUNGFU,sepinggan,MAKANAN SIAP MASAK,MEE / BIHUN / KUEY TEOW,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRU1Os-lgOoehXfQTZUAWLgl13Slc51cQkwbsjO1dXxnA&s=10,200,image/jpeg,35232,valid
1198,AYAM GORENG,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOdnXBibsHWJvGihd6YpgikGbJFXnSTK-guce9tbGzfQ&s=10 ,200,image/jpeg,19881,valid
1199,AYAM MASAK MERAH,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh-8OZoS-B1U78XpHiKXBskpjwYgPDa_coKaPZ5Ge2RQ&s=10,200,image/jpeg,40849,valid
1200,AYAM MASAK KICAP,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlNKqJeqyRiUgZZLK5hos2W1Ojh4XvEDCGrA5RXBDBKQ&s=10 ,200,image/jpeg,46432,valid
1201,AYAM MASAK HALIA,seketul,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlNKqJeqyRiUgZZLK5hos2W1Ojh4XvEDCGrA5RXBDBKQ&s=10,200,image/jpeg,46432,valid
1202,DAGING MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8Kzie1bUP7aez2mD5iZ1ku9mZrfFVT782W6ibWC9qrA&s=10,200,image/jpeg,35619,valid
1203,DAGING MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzqmEXfZWnmWSs420nIxV3Ot56vojWP6hMrhsoWjFHDg&s=10,200,image/jpeg,35510,valid
1204,DAGING MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-tB1fADX2AUdxhMSI9WG9XTCOcijiLbJhHhfFT_Pjfw&s=10 ,200,image/jpeg,33976,valid
1205,DAGING MASAK PAPRIK,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTohDuasJLB5xTVOUyfXZ_cfPmyqP86V6AeRcyCES4ITw&s=10,200,image/jpeg,24616,valid
1206,SOTONG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFw7Peb53_pjN0cOQrEUZ_v9Ck9NCVIZBmwN23dMr6Lg&s=10 ,200,image/jpeg,39904,valid
1207,SOTONG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4bjQwe6nxUGirByUR-u3fS8fbPMcKn7T_yiqiu47PGA&s=10,200,image/jpeg,52944,valid
1208,SOTONG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV0X9Lmj6V8M_3q_554KegtaeNTw8HF-fi4RLFWIPOYg&s=10,200,image/jpeg,42563,valid
1209,SOTONG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdLEPNbo7XhvPSFJOKUbFuhzoSzjwU4PTOHBN7dHU0Uw&s=10,200,image/jpeg,36506,valid
1210,UDANG GORENG,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpmo2IR1MXw5KYUbXcIWOUlcxZ-7nbumtoouxX59H2mA&s=10,200,image/jpeg,26643,valid
1211,UDANG MASAK MERAH,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRIrXWGrOxtkBhzfohv-ivno9xuejTh4QQnsZDFRQcBRQ&s=10,200,image/jpeg,46016,valid
1212,UDANG MASAK KICAP,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSaFijRRMOEnfIJOqFtFmtPZP5lUHJb8KA8k9KV8EBmJA&s=10 ,200,image/jpeg,58960,valid
1213,UDANG MASAK HALIA,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQYDKZIwJxx8ynAY606Zhrdmj9THZH6TvbGKTPwCD84w&s=10 ,200,image/jpeg,30053,valid
1214,SAYUR CAMPUR,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9Et5fBSIoQSXpExdZSylCXjHISR2jqRoDuMGLtfV3Aw&s=10,200,image/jpeg,33544,valid
1215,SAYUR KAILAN IKAN MASIN,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSib67dPqelqALut2wuxl1HWEEI-QfKE_U6uYw3P3BcpA&s=10,200,image/jpeg,35114,valid
1216,SAYUR KANGKUNG GORENG BELACAN,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_Ffi75DhvmB_vGq6u_g3vTcMyWtV-XK3876P58ZcMuw&s=10,200,image/jpeg,36137,valid
1232,TELUR MATA KERBAU,sebiji,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThj9EAR5v-Ro271gee9lw77pjrcI_EROfp2dS15iwrBA&s=10,200,image/jpeg,23532,valid
1233,TELUR DADAR,sebiji,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU8GKJ7illFuFaewBd1D8OuqliJyYuM8-lSMW3sJxT8Q&s=10,200,image/jpeg,53095,valid
1234,TELUR BISTIK,1 set,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZ2nP42VhXO9SjypCHLkoAnZytFNw9jljpFZTxTp_Vcg&s=10,200,image/jpeg,41681,valid
1235,TELUR SETENGAH MASAK,sebiji,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCyEF8S7WgZeXBBQcLW4r23s69hqmxWUVgqvmKc6D-nw&s=10,200,image/jpeg,22498,valid
1236,TELUR REBUS,sebiji,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRp9NseUvDmG8m-4VhkVwSB5afIx3CtJT7N8Pye9jb8QA&s=10,200,image/jpeg,35427,valid
1237,TELUR MASIN,sebiji,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwoc0MA50FARbU7ewlnoWyUCnyqjO2_CIwpWYJG6Ticw&s=10,200,image/jpeg,22391,valid
1238,SUP AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOmgkBRjevFiUvK6o2KHXjl4_5moogFa0yPBK-tisuag&s=10,200,image/jpeg,30405,valid
1239,SUP DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRU1h8CK0B7gAjqO93ZTHCZyC55OnTnoz9yFGBYd6pXyA&s=10,200,image/jpeg,32886,valid
1240,SUP EKOR,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgmygkevbI-Mw4LVk4zIgqS5sb7GPU53kDh9cyXjmEZg&s=10,200,image/jpeg,43179,valid
1241,SUP CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSznS03ym0uiqdDiOkxIOl_ruRALYsbq0nzzZUDtwnyqw&s=10,200,image/jpeg,30165,valid
1242,TOM YAM CAMPUR,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpTgxm-t4QBtJTEU8aqMFHahjGpKe_fC3W7acreOst_g&s=10,200,image/jpeg,38062,valid
1243,TOM YAM AYAM,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZntTArac6-jwiPfGW5dNpheEbsNq-E0b8tJwYmia7xw&s,200,image/jpeg,12411,valid
1244,TOM YAM DAGING,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe9GegKU3n0LhqGaQPLv2jn7nidf2TDIOtJL4FezabVw&s=10,200,image/jpeg,46883,valid
1245,TOM YAM UDANG,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT5HavTr-zTAvHsTzVlkSxS4O7yzC_VHclHs1l769-keg&s=10,200,image/jpeg,31813,valid
1246,TOM YAM SOTONG,semangkuk,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4sjJpbarnJCLMn6kR-QOXaWtDWV7FzWAn4sDC4e1uZA&s=10,200,image/jpeg,49276,valid
1247,MAGGI GORENG,sepinggan,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6H3RDESI-yBBLqNUrFJbLnuu9A1-GDRcgxz0U0x8vPA&s=10,200,image/jpeg,54853,valid
1248,MAGGI SUP,semangkuk,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTPHtYq8Xe3ACM7PtcryEKj3DQYqLR8wn2y32syIX1Yrw&s=10,200,image/jpeg,17332,valid
1250,ROTI TELUR,sekeping,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtA0zc6_4fgiWpapWIRPlF4ofmiYBqDt0MQG_GuqF10A&s=10,200,image/jpeg,31534,valid
1252,KUIH LAPIS,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSymWIfcND6x5v3bjElUW0qBBnDnIN_zCi9m944xi0Lnw&s=10,200,image/jpeg,18660,valid
1253,KUIH SERI MUKA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSl2DnOcZRZAENxqct4eGMxc9c5B9Gna3SpM7Wu8LEfSQ&s=10,200,image/jpeg,36843,valid
1254,PAU KACANG MERAH,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQsDndxcUlzlyAH_XMb74FgOv-1smYdQ0ke4se3weOrwA&s=10 ,200,image/jpeg,10376,valid
1255,PAU AYAM,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrVscOUWblodjXV42OfZ98acsbu78CNZaky9GyCHvelA&s=10,200,image/jpeg,23446,valid
1256,PAU KAYA,sebiji,MAKANAN SIAP MASAK,LAIN-LAIN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQV-OCA0EIpGRKW0TqUZIhK0CmE5RR4OGDbeLSHZ8voDQ&s=10,200,image/jpeg,9065,valid
1264,AYAM SOS LEMON,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOhehOwiRrAeZRyJi5Zp2BHcL6evk3iCVsDHBYsvaB-Q&s=10,200,image/jpeg,39214,valid
1265,SOTONG GORENG ASAM,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDzL1aFdP9B9bIjMifaQv5asf5K0wCm7dmXu88Vn5NsA&s=10,200,image/jpeg,43426,valid
1266,UDANG BUTTER,sepiring,MAKANAN SIAP MASAK,LAUK,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStHCVUVLWuFAC1kdWWqvRBIkze-O5EMBqn2hIazfXP2A&s=10,200,image/jpeg,35147,valid
